playerId,playerName,position,team,gp,points,plusMinus,shg,faceoffPctg,blocks,hits,pim
8476278,Colin Blackwell,F,DAL,63,0.1868865800314637,0.03666073242844489,0.027010469967669738,0.00499533584646163,0.1982597395821669,0.5835585489233251,0.13839419481280774
8476292,Ondrej Palat,F,NJD,77,0.24124610512401137,-0.030135787566736624,0.011666188640512328,0.0022581834747059343,0.3878927764473111,0.7480780808299845,0.10145457548563148
8482451,Mikael Pyyhtia,F,CBJ,47,0.10983286484459795,-0.11273185994750382,0.018593467414181566,0.01178259352766542,0.44648743865250057,0.30578685329756405,0.08574092592688119
8476312,Josh Manson,D,COL,48,0.1974148209145321,-0.05288567481155845,0.0,0,0.5514892394228392,0.9640281822441888,0.254919724591391
8482460,Matt Rempe,F,NYR,42,0.13143203259026584,0.08909818692517306,0.0,0.003008635462512631,0.2132055914837388,1.192033784132111,0.38673767424050715
8478366,Frank Vatrano,F,ANA,81,0.31111809486040726,-0.049886854077738074,0.011117995384971583,0.0042865419637707425,0.4808429386847724,0.8084613602653101,0.3450295812095506
8476331,Dylan DeMelo,D,WPG,82,0.15980926042579244,0.16217910942588146,0.0,0,0.6194939972215772,0.7073428896160624,0.25133043823091866
8482476,Emil Heineman,F,MTL,62,0.19508918913416118,-0.05112761528929085,0.0,0.0020448875027526017,0.23729302856510187,1.0913132156417338,0.18586148521581045
8482475,Yegor Chinakhov,F,CBJ,30,0.2992541879546028,-0.09113977709902867,0.0,0.0,0.2168044453656703,0.6862940655077843,0.08895485475091262
8480434,Sean Durzi,D,UTA,30,0.247431034380882,0.05650343512430511,0.0,0,0.7407459904932195,0.2992541879546028,0.29205115328999376
8478396,Noah Hanifin,D,VGK,80,0.27727465317058536,0.03867162724193866,0.0,0,0.5907981246692909,0.30304082616725164,0.11181160351110887
8478397,Rasmus Andersson,D,CGY,81,0.23074418442118622,-0.19714684892669035,0.0,0,0.9167420381057656,0.2583855693940656,0.27679808940013706
8478398,Kyle Connor,F,WPG,82,0.5805930177635481,0.07932565265396481,0.02113067926853336,0.0013729861293248287,0.3234888007852247,0.16920881894567827,0.16106291210671478
8478399,Jonas Siegenthaler,D,NJD,55,0.115546014969743,0.082373348333095,0.0,0,0.6926651721116757,0.6084492047478921,0.29756773383065793
8480448,Parker Kelly,F,COL,80,0.160394714107881,-0.006527193974289356,0.011250087894745202,0.003631762009304173,0.4130367975119067,0.8290915740479078,0.18698425149659295
8478401,Pavel Zacha,F,BOS,82,0.321762934642011,-0.041374612060042885,0.02113067926853336,0.004171881803113928,0.1954455132266991,0.3958388247444829,0.12899086393167208
8478402,Connor McDavid,F,EDM,67,0.7161472921651217,0.10874365586431145,0.0,0.004748466639304336,0.17504117840309483,0.3295731539133007,0.18676432494429573
8478403,Jack Eichel,F,VGK,77,0.6139042964564129,0.16639198597804644,0.011666188640512328,0.004040004453220265,0.3892104060351501,0.17402778295001045,0.07195796684516677
8482496,Nils Aman,F,VAN,19,0.2015429482219835,-0.06127792346301879,0.0,0.013569399393447534,0.08054463672877492,0.5420450398886083,0.0727662188634009
8478407,Vince Dunn,D,SEA,62,0.3649414126785279,-0.019217017257597682,0.0,0,0.5773172956706772,0.2851202824011657,0.243313593985032
8480459,Pius Suter,F,VAN,81,0.32713336375618435,0.011460703454409233,0.011117995384971583,0.003589896959714014,0.31477443954835715,0.3630529381481966,0.13645492859214772
8478413,Jordan Greenway,F,BUF,34,0.16521345905606788,-0.053908717256378795,0.0,0.0046755593661801965,0.4138755187485734,1.070312787559533,0.3517818720673297
8478414,Timo Meier,F,NJD,80,0.36696420738859126,0.04290992438991368,0.0,0.00295886637852255,0.4224675474075854,0.7140356032946514,0.19488308404751756
8482511,Mason Lohrei,D,BOS,77,0.2624374882865408,-0.2078763237781101,0.0,0,0.6045657126553097,0.20408620974145317,0.1290433302966604
8478416,Erik Cernak,D,TBL,76,0.18082051522296327,0.17498618908892996,0.0,0,0.627382258386719,0.7869873825126477,0.28816953303846776
8478420,Mikko Rantanen,F,"COL,CAR,DAL",82,0.5105745323929641,0.061426773720468085,0.0,0.004123054355093174,0.3152992249973283,0.3522712398094966,0.27733757500868944
8478421,A.J. Greer,F,FLA,81,0.14610416795169173,0.030001672186445703,0.011117995384971583,0.003022062391802868,0.22113684739827202,1.013095522813455,0.4330006844047767
8476374,Sean Kuraly,F,CBJ,82,0.14452952402585995,-0.026111384245819453,0.0,0.00423618995182031,0.30774246625638546,0.7747945654073304,0.22152101928894205
8476372,Nick Seeler,D,PHI,77,0.1656952138998541,0.057146189455678696,0.0,0,0.9968272773530054,0.608598185286976,0.22263523984883266
8478424,Jansen Harkins,F,ANA,62,0.07190139966395882,-0.11742024346800328,0.0,0.005421201212145827,0.35196598053103373,0.7952576419780933,0.17226067739994763
8482516,Matthew Kessel,D,STL,29,0.079298450066863,-0.05738233992997695,0.0,0,0.42961995508902234,0.36617513430785864,0.17958696680211883
8478427,Sebastian Aho,F,CAR,79,0.49174576817346705,0.037675147103598684,0.03188108987001089,0.004497044784820981,0.24029301610009232,0.3623605900232193,0.27605144074914706
8478430,Oliver Kylington,D,"COL,ANA",19,0.16085939596291693,-0.05506530899381072,0.0,0,0.43240732426126743,0.11570412239352547,0.23193828860630297
8478432,Christian Fischer,F,"DET,CBJ",46,0.11195931552197064,-0.07767895419143886,0.0,0.008807566693281792,0.2564478278845898,0.7711511358015872,0.12826224720455526
8478434,Keegan Kolesar,F,VGK,82,0.22125355118460246,0.017436793037159146,0.0,0.0032022253087286043,0.35234021275381183,0.9858253217056755,0.26187468749415505
8476389,Vincent Trocheck,F,NYR,82,0.3812526891459065,0.0,0.05805281764129298,0.00452912381482082,0.4881266284250921,0.9633443672034306,0.2588581405850468
8478438,Thomas Novak,F,"NSH,PIT",54,0.2508420336856631,-0.06737903716285758,0.0,0.0055760405591908325,0.2693725951945817,0.08454209418155903,0.053766275113006176
8478439,Travis Konecny,F,PHI,82,0.45064084543377403,-0.08534655680639297,0.010989010989010988,0.0032870748148058197,0.29219140151347317,0.5257610936789983,0.27866921503250797
8476392,Adam Lowry,F,WPG,73,0.29133647555658765,0.1198704065887211,0.0,0.004651068584754641,0.42025325335579633,0.751919655278731,0.17428279579229133
8478440,Dylan Strome,F,WSH,82,0.5233843706872945,0.010449410621441169,0.0,0.004249201537006863,0.36287110304696724,0.17417648125757706,0.2099737989119654
8476393,Nick Cousins,F,OTT,50,0.1949930363182604,-0.009673422866275278,0.0,0.0025038436782002065,0.30097187012726784,0.6912109011376036,0.31585593363854203
8478443,Brandon Carlo,D,"BOS,TOR",83,0.10443308683272841,0.03363936438382893,0.0,0,0.7238260247292586,0.4918839274970867,0.22459156030193478
8478444,Brock Boeser,F,VAN,75,0.3726871098589139,-0.1561066435328001,0.0,0.002927595468366935,0.26119196649276005,0.4908376922409483,0.1204571385939231
